pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10
-5.270592797413039,0.4623605355851537,-0.47571577773657736,0.0500606011355243,-0.1810171620302399,-0.051754179597567625,-0.6059724538455483,0.22614902722242,0.7779915782408233,0.46490962603052854
-0.9815538019631502,-3.4720474200965135,2.3744895542825586,0.6004254858648502,-0.06513365574899646,-0.13834618600625737,0.4084567608456352,0.015768869208447386,-0.290541691753831,-0.05134460365427879
-0.24752323277231783,-3.769331355585005,2.362626884274194,0.5104623658158585,-0.017702081920561993,-0.545536186360528,0.3706084861296467,0.15886019143851807,-0.2672286658396549,0.033133243775144615
-0.9862079429159565,-3.5190939487420057,2.449275785378738,0.6498033335349765,-0.0651708510767115,-0.20743276478670447,0.39709405448276763,0.0060186302192874975,-0.2653071769925599,-0.041859149661499125
-5.273691375667334,0.66149635294871,-0.8633590703196353,-0.23535986904500955,-0.2579848598213405,0.5744101307466193,-0.3271140122059584,-0.1320463360668485,-0.6204143956817043,-0.017383882088552745
-5.09252139010063,0.7035374460466095,-1.039012859276867,-0.36719008207069376,-0.23843197557225673,0.5888652337444934,-0.43417560612814504,0.37075454221340737,-0.7301816205540943,-0.013863986444044579
-0.9594702357467884,-3.5965442191082695,2.5793870934434984,0.7438993111067734,-0.04131409555863181,-0.4183981707595699,0.31671170199772275,0.12064447488922143,0.14760078618940958,0.10786267107624775
-4.843321682684597,2.754921613882674,1.307291234100598,0.5169164459060505,-0.30619019073909615,-0.3912771831723171,0.11520780450661684,0.11329182136757619,1.173145620692032,-0.4726099706980757
-0.9485162476434994,-3.573060682680211,2.5388992015171326,0.7175666086551541,-0.03764142731409582,-0.39505080046468916,0.3126128190724563,0.15930921152268715,0.1785098766045693,0.12192685100647081
-5.086403056978252,0.6949555439338141,-1.0276870969844358,-0.3600560787451545,-0.23699163025091227,0.5717389937282605,-0.43839702469531666,0.37943385788302814,-0.7090248553892767,-0.004050885158810197
-4.677063461414643,3.1971960520424725,1.33591546816974,0.5592379442727344,-0.35077604936769974,-0.1009887470819702,-0.48689128208558724,0.6758754756513496,0.7480114232068057,0.21962659628923487
-5.456134702284705,-0.04407163729411722,-0.4478171523344329,0.07772440552143559,-0.1347810597877522,-0.41278734633024206,-0.009174036752607459,-0.26328711302142077,1.1856992645216398,-0.2767839062817286
-0.23170820571837694,-3.8330362086736263,2.4586204603952786,0.5969310146307862,-0.0026072024445322377,-0.6969100833005403,0.31545035449236014,0.25312380753683067,-0.017339349591676906,0.11255049561728783
-0.9779938540894022,-3.4824189027374213,2.3896713161647685,0.610480830706826,-0.06332283096807348,-0.15940688190378038,0.40139347403455383,0.0283928341677368,-0.2622454915549421,-0.039649388616240185
-5.261131138876382,0.4732150142366601,-0.4946037156148542,0.03584176888663556,-0.18188955747410698,-0.03394702133831635,-0.59565883443191,0.20746298451669123,0.7616895806049386,0.4599830671424107
-5.091171833976326,0.6923713911842346,-1.0225830081021805,-0.35649536159157563,-0.2369731820132085,0.5688072233019289,-0.4415789891201329,0.3846259020728909,-0.7083544076147383,-0.004534205724808177
-5.304184998523596,0.7303576573698985,-0.9727850916740094,-0.3115813924925723,-0.2764758221628107,0.749257440315353,-0.26632191123615495,-0.2254383410065573,-0.9347820325392253,-0.13761412822990873
-5.257244607202754,0.4539058534995026,-0.46637189815604885,0.05541957907503509,-0.17910717936062517,-0.07110203467371763,-0.608142303642505,0.23181445965118028,0.8055383243513101,0.47850060061234456
-0.9921623583239585,-3.502585210553096,2.4241181682680137,0.6326509636477066,-0.0686990921432969,-0.17038232169436296,0.4099099861944463,-0.015267846358795889,-0.32311061830140547,-0.06461484020949093
-5.093829816662818,0.6967319587590602,-1.0259558561153925,-0.35776032927126594,-0.23621626623744676,0.5697213734470684,-0.44325430440974206,0.3828708281237391,-0.6901032594477836,-0.00018622853320099966
-5.258354396692614,0.47827066888041836,-0.5051740582301266,0.028185775723694944,-0.18365697379308554,-0.019229980521047917,-0.5877227186826579,0.1973774167479773,0.7290527710636981,0.4493620941215714
-5.297466098397526,0.42014202946046014,-0.42045460252664946,0.11901627940927027,-0.18097234103249113,-0.10505221372735768,-0.6300387723475307,0.29545157847680265,0.7661404278507455,0.4411446804946348
-5.448728508765158,-0.05040612941801991,-0.44137942120561496,0.08132789272832633,-0.1342239864686442,-0.42291347608698726,-0.009564415281520453,-0.25927672656490103,1.1904911911004388,-0.27226663234238047
-5.274671797656692,0.6657147264358643,-0.8686015630081696,-0.2383585379353541,-0.25806880653415504,0.5794473642502728,-0.32576820759777053,-0.13607976839417907,-0.6191878118380114,-0.018006009415049547
-0.9644296964566672,-3.531250266583845,2.4710559111535937,0.6675118006142019,-0.04968524402314231,-0.28535563527561075,0.35287503788797747,0.0994196425195651,-0.02753243589076451,0.046941570794232966
-5.299124714557816,0.7256940611229871,-0.9690965754373517,-0.3103235705763051,-0.2767737976762109,0.7458247429162407,-0.2649630091681046,-0.22384652934086385,-0.9454400671970136,-0.13891401957185404
-0.9582821920983393,-3.5949547171720044,2.575565950643363,0.7409123719204763,-0.042098063335584635,-0.4124969753598052,0.3199484334437613,0.11681742511426303,0.13264524161484856,0.10311620777067848
-0.9467454904472103,-3.5751536754544633,2.540354928118682,0.7185830613340171,-0.03797598364680566,-0.3961213814187364,0.31369345876207244,0.16024597594854115,0.17078506538004867,0.12028501780732433
